CallerLibrary	InterfaceLibrary	InterfaceName	CallerMethod	CalleeMethod	ImplName	Counts
"org.springframework:spring-web:5.1.10.RELEASE"	"com.fasterxml.jackson.core:jackson-core:2.9.9"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.http.converter.json.Jackson2ObjectMapperBuilder::configure(Lcom/fasterxml/jackson/databind/ObjectMapper;)V"	"com.fasterxml.jackson.databind.ObjectMapper::setDefaultTyping(Lcom/fasterxml/jackson/databind/jsontype/TypeResolverBuilder;)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework:spring-web:5.1.10.RELEASE"	"com.fasterxml.jackson.core:jackson-core:2.9.9"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.http.converter.json.Jackson2ObjectMapperBuilder::configure(Lcom/fasterxml/jackson/databind/ObjectMapper;)V"	"com.fasterxml.jackson.databind.ObjectMapper::setFilterProvider(Lcom/fasterxml/jackson/databind/ser/FilterProvider;)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework:spring-web:5.1.10.RELEASE"	"com.fasterxml.jackson.core:jackson-core:2.9.9"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.http.converter.json.Jackson2ObjectMapperBuilder::configure(Lcom/fasterxml/jackson/databind/ObjectMapper;)V"	"com.fasterxml.jackson.databind.ObjectMapper::setHandlerInstantiator(Lcom/fasterxml/jackson/databind/cfg/HandlerInstantiator;)Ljava/lang/Object;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework:spring-web:5.1.10.RELEASE"	"com.fasterxml.jackson.core:jackson-core:2.9.9"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.http.converter.json.Jackson2ObjectMapperBuilder::configure(Lcom/fasterxml/jackson/databind/ObjectMapper;)V"	"com.fasterxml.jackson.databind.ObjectMapper::setLocale(Ljava/util/Locale;)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework:spring-web:5.1.10.RELEASE"	"com.fasterxml.jackson.core:jackson-core:2.9.9"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.http.converter.json.Jackson2ObjectMapperBuilder::configure(Lcom/fasterxml/jackson/databind/ObjectMapper;)V"	"com.fasterxml.jackson.databind.ObjectMapper::setPropertyNamingStrategy(Lcom/fasterxml/jackson/databind/PropertyNamingStrategy;)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework:spring-web:5.1.10.RELEASE"	"com.fasterxml.jackson.core:jackson-core:2.9.9"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.http.converter.json.Jackson2ObjectMapperBuilder::configure(Lcom/fasterxml/jackson/databind/ObjectMapper;)V"	"com.fasterxml.jackson.databind.ObjectMapper::setSerializationInclusion(Lcom/fasterxml/jackson/annotation/JsonInclude$Include;)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework:spring-web:5.1.10.RELEASE"	"com.fasterxml.jackson.core:jackson-core:2.9.9"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.http.converter.json.Jackson2ObjectMapperBuilder::configure(Lcom/fasterxml/jackson/databind/ObjectMapper;)V"	"com.fasterxml.jackson.databind.ObjectMapper::setTimeZone(Ljava/util/TimeZone;)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework:spring-web:5.1.10.RELEASE"	"com.fasterxml.jackson.core:jackson-core:2.9.9"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.http.converter.json.Jackson2ObjectMapperBuilder::configureFeature(Lcom/fasterxml/jackson/databind/ObjectMapper;Ljava/lang/Object;Z)V"	"com.fasterxml.jackson.databind.ObjectMapper::configure(Lcom/fasterxml/jackson/core/JsonGenerator$Feature;Z)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework:spring-web:5.1.10.RELEASE"	"com.fasterxml.jackson.core:jackson-core:2.9.9"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.http.converter.json.Jackson2ObjectMapperBuilder::configureFeature(Lcom/fasterxml/jackson/databind/ObjectMapper;Ljava/lang/Object;Z)V"	"com.fasterxml.jackson.databind.ObjectMapper::configure(Lcom/fasterxml/jackson/core/JsonParser$Feature;Z)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework:spring-web:5.1.10.RELEASE"	"com.fasterxml.jackson.core:jackson-core:2.9.9"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.http.converter.json.Jackson2ObjectMapperBuilder::configureFeature(Lcom/fasterxml/jackson/databind/ObjectMapper;Ljava/lang/Object;Z)V"	"com.fasterxml.jackson.databind.ObjectMapper::configure(Lcom/fasterxml/jackson/databind/DeserializationFeature;Z)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework:spring-web:5.1.10.RELEASE"	"com.fasterxml.jackson.core:jackson-core:2.9.9"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.http.converter.json.Jackson2ObjectMapperBuilder::configureFeature(Lcom/fasterxml/jackson/databind/ObjectMapper;Ljava/lang/Object;Z)V"	"com.fasterxml.jackson.databind.ObjectMapper::configure(Lcom/fasterxml/jackson/databind/MapperFeature;Z)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework:spring-web:5.1.10.RELEASE"	"com.fasterxml.jackson.core:jackson-core:2.9.9"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.http.converter.json.Jackson2ObjectMapperBuilder::configureFeature(Lcom/fasterxml/jackson/databind/ObjectMapper;Ljava/lang/Object;Z)V"	"com.fasterxml.jackson.databind.ObjectMapper::configure(Lcom/fasterxml/jackson/databind/SerializationFeature;Z)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework.boot:spring-boot-actuator:2.1.9.RELEASE"	"com.fasterxml.jackson.core:jackson-core:2.9.9"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.boot.actuate.context.properties.ConfigurationPropertiesReportEndpoint::applyConfigurationPropertiesFilter(Lcom/fasterxml/jackson/databind/ObjectMapper;)V"	"com.fasterxml.jackson.databind.ObjectMapper::setAnnotationIntrospector(Lcom/fasterxml/jackson/databind/AnnotationIntrospector;)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework.boot:spring-boot-actuator:2.1.9.RELEASE"	"com.fasterxml.jackson.core:jackson-core:2.9.9"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.boot.actuate.context.properties.ConfigurationPropertiesReportEndpoint::applyConfigurationPropertiesFilter(Lcom/fasterxml/jackson/databind/ObjectMapper;)V"	"com.fasterxml.jackson.databind.ObjectMapper::setFilterProvider(Lcom/fasterxml/jackson/databind/ser/FilterProvider;)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework.boot:spring-boot-actuator:2.1.9.RELEASE"	"com.fasterxml.jackson.core:jackson-core:2.9.9"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.boot.actuate.context.properties.ConfigurationPropertiesReportEndpoint::applySerializationModifier(Lcom/fasterxml/jackson/databind/ObjectMapper;)V"	"com.fasterxml.jackson.databind.ObjectMapper::setSerializerFactory(Lcom/fasterxml/jackson/databind/ser/SerializerFactory;)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework.boot:spring-boot-actuator:2.1.9.RELEASE"	"com.fasterxml.jackson.core:jackson-core:2.9.9"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.boot.actuate.context.properties.ConfigurationPropertiesReportEndpoint::configureObjectMapper(Lcom/fasterxml/jackson/databind/ObjectMapper;)V"	"com.fasterxml.jackson.databind.ObjectMapper::configure(Lcom/fasterxml/jackson/databind/MapperFeature;Z)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework.boot:spring-boot-actuator:2.1.9.RELEASE"	"com.fasterxml.jackson.core:jackson-core:2.9.9"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.boot.actuate.context.properties.ConfigurationPropertiesReportEndpoint::configureObjectMapper(Lcom/fasterxml/jackson/databind/ObjectMapper;)V"	"com.fasterxml.jackson.databind.ObjectMapper::configure(Lcom/fasterxml/jackson/databind/SerializationFeature;Z)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework.boot:spring-boot-actuator:2.1.9.RELEASE"	"com.fasterxml.jackson.core:jackson-core:2.9.9"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.boot.actuate.context.properties.ConfigurationPropertiesReportEndpoint::configureObjectMapper(Lcom/fasterxml/jackson/databind/ObjectMapper;)V"	"com.fasterxml.jackson.databind.ObjectMapper::setSerializationInclusion(Lcom/fasterxml/jackson/annotation/JsonInclude$Include;)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework.boot:spring-boot-actuator:2.1.9.RELEASE"	"com.fasterxml.jackson.core:jackson-core:2.9.9"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.boot.actuate.context.properties.ConfigurationPropertiesReportEndpoint::safeSerialize(Lcom/fasterxml/jackson/databind/ObjectMapper;Ljava/lang/Object;Ljava/lang/String;)Ljava/util/Map;"	"com.fasterxml.jackson.databind.ObjectMapper::convertValue(Ljava/lang/Object;Ljava/lang/Class;)Ljava/lang/Object;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE"	"com.fasterxml.jackson.core:jackson-core:2.9.9"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration$StandardJackson2ObjectMapperBuilderCustomizer::configureDateFormat(Lorg/springframework/http/converter/json/Jackson2ObjectMapperBuilder;)V"	"com.fasterxml.jackson.databind.ObjectMapper::getSerializationConfig()Lcom/fasterxml/jackson/databind/SerializationConfig;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework.data:spring-data-redis:2.1.11.RELEASE"	"com.fasterxml.jackson.core:jackson-core:2.9.9"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.data.redis.serializer.GenericJackson2JsonRedisSerializer::deserialize([BLjava/lang/Class;)Ljava/lang/Object;"	"com.fasterxml.jackson.databind.ObjectMapper::readValue([BLjava/lang/Class;)Ljava/lang/Object;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework.data:spring-data-redis:2.1.11.RELEASE"	"com.fasterxml.jackson.core:jackson-core:2.9.9"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.data.redis.serializer.GenericJackson2JsonRedisSerializer::GenericJackson2JsonRedisSerializer(Ljava/lang/String;)V"	"com.fasterxml.jackson.databind.ObjectMapper::enableDefaultTyping(Lcom/fasterxml/jackson/databind/ObjectMapper$DefaultTyping;Lcom/fasterxml/jackson/annotation/JsonTypeInfo$As;)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework.data:spring-data-redis:2.1.11.RELEASE"	"com.fasterxml.jackson.core:jackson-core:2.9.9"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.data.redis.serializer.GenericJackson2JsonRedisSerializer::GenericJackson2JsonRedisSerializer(Ljava/lang/String;)V"	"com.fasterxml.jackson.databind.ObjectMapper::enableDefaultTypingAsProperty(Lcom/fasterxml/jackson/databind/ObjectMapper$DefaultTyping;Ljava/lang/String;)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework.data:spring-data-redis:2.1.11.RELEASE"	"com.fasterxml.jackson.core:jackson-core:2.9.9"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.data.redis.serializer.GenericJackson2JsonRedisSerializer::GenericJackson2JsonRedisSerializer(Ljava/lang/String;)V"	"com.fasterxml.jackson.databind.ObjectMapper::registerModule(Lcom/fasterxml/jackson/databind/Module;)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework.data:spring-data-redis:2.1.11.RELEASE"	"com.fasterxml.jackson.core:jackson-core:2.9.9"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.data.redis.serializer.GenericJackson2JsonRedisSerializer::serialize(Ljava/lang/Object;)[B"	"com.fasterxml.jackson.databind.ObjectMapper::writeValueAsBytes(Ljava/lang/Object;)[B"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"io.rest-assured:json-path:4.4.0"	"com.fasterxml.jackson.core:jackson-core:2.11.1"	"com.fasterxml.jackson.core.ObjectCodec"	"io.restassured.path.json.mapper.factory.DefaultJackson2ObjectMapperFactory::create(Ljava/lang/reflect/Type;Ljava/lang/String;)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper::findAndRegisterModules()Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"io.rest-assured:json-path:4.4.0"	"com.fasterxml.jackson.core:jackson-core:2.11.1"	"com.fasterxml.jackson.core.ObjectCodec"	"io.restassured.path.json.mapper.factory.DefaultJackson2ObjectMapperFactory::create(Ljava/lang/reflect/Type;Ljava/lang/String;)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper::findAndRegisterModules()Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"io.springside:springside-utils:5.0.0-SNAPSHOT"	"com.fasterxml.jackson.core:jackson-core:2.8.6"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springside.modules.utils.mapper.JsonMapper::buildCollectionType(Ljava/lang/Class;Ljava/lang/Class;)Lcom/fasterxml/jackson/databind/JavaType;"	"com.fasterxml.jackson.databind.ObjectMapper::getTypeFactory()Lcom/fasterxml/jackson/databind/type/TypeFactory;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"io.springside:springside-utils:5.0.0-SNAPSHOT"	"com.fasterxml.jackson.core:jackson-core:2.8.6"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springside.modules.utils.mapper.JsonMapper::buildMapType(Ljava/lang/Class;Ljava/lang/Class;Ljava/lang/Class;)Lcom/fasterxml/jackson/databind/JavaType;"	"com.fasterxml.jackson.databind.ObjectMapper::getTypeFactory()Lcom/fasterxml/jackson/databind/type/TypeFactory;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"io.springside:springside-utils:5.0.0-SNAPSHOT"	"com.fasterxml.jackson.core:jackson-core:2.8.6"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springside.modules.utils.mapper.JsonMapper::enableEnumUseToString()V"	"com.fasterxml.jackson.databind.ObjectMapper::enable(Lcom/fasterxml/jackson/databind/DeserializationFeature;)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"io.springside:springside-utils:5.0.0-SNAPSHOT"	"com.fasterxml.jackson.core:jackson-core:2.8.6"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springside.modules.utils.mapper.JsonMapper::enableEnumUseToString()V"	"com.fasterxml.jackson.databind.ObjectMapper::enable(Lcom/fasterxml/jackson/databind/SerializationFeature;)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"io.springside:springside-utils:5.0.0-SNAPSHOT"	"com.fasterxml.jackson.core:jackson-core:2.8.6"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springside.modules.utils.mapper.JsonMapper::fromJson(Ljava/lang/String;Lcom/fasterxml/jackson/databind/JavaType;)Ljava/lang/Object;"	"com.fasterxml.jackson.databind.ObjectMapper::readValue(Ljava/lang/String;Lcom/fasterxml/jackson/databind/JavaType;)Ljava/lang/Object;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"io.springside:springside-utils:5.0.0-SNAPSHOT"	"com.fasterxml.jackson.core:jackson-core:2.8.6"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springside.modules.utils.mapper.JsonMapper::fromJson(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/Object;"	"com.fasterxml.jackson.databind.ObjectMapper::readValue(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/Object;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"io.springside:springside-utils:5.0.0-SNAPSHOT"	"com.fasterxml.jackson.core:jackson-core:2.8.6"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springside.modules.utils.mapper.JsonMapper::JsonMapper(Lcom/fasterxml/jackson/annotation/JsonInclude$Include;)V"	"com.fasterxml.jackson.databind.ObjectMapper::disable(Lcom/fasterxml/jackson/databind/DeserializationFeature;)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"io.springside:springside-utils:5.0.0-SNAPSHOT"	"com.fasterxml.jackson.core:jackson-core:2.8.6"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springside.modules.utils.mapper.JsonMapper::JsonMapper(Lcom/fasterxml/jackson/annotation/JsonInclude$Include;)V"	"com.fasterxml.jackson.databind.ObjectMapper::setSerializationInclusion(Lcom/fasterxml/jackson/annotation/JsonInclude$Include;)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"io.springside:springside-utils:5.0.0-SNAPSHOT"	"com.fasterxml.jackson.core:jackson-core:2.8.6"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springside.modules.utils.mapper.JsonMapper::toJson(Ljava/lang/Object;)Ljava/lang/String;"	"com.fasterxml.jackson.databind.ObjectMapper::writeValueAsString(Ljava/lang/Object;)Ljava/lang/String;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"io.springside:springside-utils:5.0.0-SNAPSHOT"	"com.fasterxml.jackson.core:jackson-core:2.8.6"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springside.modules.utils.mapper.JsonMapper::update(Ljava/lang/String;Ljava/lang/Object;)V"	"com.fasterxml.jackson.databind.ObjectMapper::readerForUpdating(Ljava/lang/Object;)Lcom/fasterxml/jackson/databind/ObjectReader;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"net.javacrumbs.json-unit:json-unit-core:2.28.0"	"com.fasterxml.jackson.core:jackson-core:2.12.4"	"com.fasterxml.jackson.core.ObjectCodec"	"net.javacrumbs.jsonunit.core.internal.Jackson2NodeFactory::doConvertValue(Ljava/lang/Object;)Lnet/javacrumbs/jsonunit/core/internal/Node;"	"com.fasterxml.jackson.databind.ObjectMapper::convertValue(Ljava/lang/Object;Ljava/lang/Class;)Ljava/lang/Object;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"net.javacrumbs.json-unit:json-unit-core:2.28.0"	"com.fasterxml.jackson.core:jackson-core:2.12.4"	"com.fasterxml.jackson.core.ObjectCodec"	"net.javacrumbs.jsonunit.core.internal.Jackson2NodeFactory::readValue(Ljava/io/Reader;Ljava/lang/String;Z)Lnet/javacrumbs/jsonunit/core/internal/Node;"	"com.fasterxml.jackson.databind.ObjectMapper::readTree(Ljava/io/Reader;)Lcom/fasterxml/jackson/databind/JsonNode;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework.data:spring-data-elasticsearch:4.2.5"	"com.fasterxml.jackson.core"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.data.elasticsearch.core.document.Document::fromJson(Ljava/lang/String;)Lorg/springframework/data/elasticsearch/core/document/Document;"	"com.fasterxml.jackson.databind.ObjectMapper::readerFor(Ljava/lang/Class;)Lcom/fasterxml/jackson/databind/ObjectReader;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework.data:spring-data-elasticsearch:4.2.5"	"com.fasterxml.jackson.core"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.data.elasticsearch.core.document.MapDocument::toJson()Ljava/lang/String;"	"com.fasterxml.jackson.databind.ObjectMapper::writeValueAsString(Ljava/lang/Object;)Ljava/lang/String;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework.data:spring-data-elasticsearch:4.2.5"	"com.fasterxml.jackson.core"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.data.elasticsearch.core.index.MappingBuilder::addDynamicTemplatesMapping(Lorg/elasticsearch/common/xcontent/XContentBuilder;Lorg/springframework/data/elasticsearch/core/mapping/ElasticsearchPersistentEntity;)V"	"com.fasterxml.jackson.databind.ObjectMapper::readTree(Ljava/lang/String;)Lcom/fasterxml/jackson/databind/JsonNode;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework.data:spring-data-elasticsearch:4.2.5"	"com.fasterxml.jackson.core"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.data.elasticsearch.core.index.MappingBuilder::addDynamicTemplatesMapping(Lorg/elasticsearch/common/xcontent/XContentBuilder;Lorg/springframework/data/elasticsearch/core/mapping/ElasticsearchPersistentEntity;)V"	"com.fasterxml.jackson.databind.ObjectMapper::writeValueAsString(Ljava/lang/Object;)Ljava/lang/String;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework.data:spring-data-elasticsearch:4.2.5"	"com.fasterxml.jackson.core"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.data.elasticsearch.support.DefaultStringObjectMap::fromJson(Ljava/lang/String;)Lorg/springframework/data/elasticsearch/support/StringObjectMap;"	"com.fasterxml.jackson.databind.ObjectMapper::readerFor(Ljava/lang/Class;)Lcom/fasterxml/jackson/databind/ObjectReader;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.springframework.data:spring-data-elasticsearch:4.2.5"	"com.fasterxml.jackson.core"	"com.fasterxml.jackson.core.ObjectCodec"	"org.springframework.data.elasticsearch.support.DefaultStringObjectMap::toJson()Ljava/lang/String;"	"com.fasterxml.jackson.databind.ObjectMapper::writeValueAsString(Ljava/lang/Object;)Ljava/lang/String;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.thymeleaf:thymeleaf:3.0.12-SNAPSHOT"	"com.fasterxml.jackson.core:jackson-core:2.11.3"	"com.fasterxml.jackson.core.ObjectCodec"	"org.thymeleaf.standard.serializer.StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer::serializeValue(Ljava/lang/Object;Ljava/io/Writer;)V"	"com.fasterxml.jackson.databind.ObjectMapper::writeValue(Ljava/io/Writer;Ljava/lang/Object;)V"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.thymeleaf:thymeleaf:3.0.12-SNAPSHOT"	"com.fasterxml.jackson.core:jackson-core:2.11.3"	"com.fasterxml.jackson.core.ObjectCodec"	"org.thymeleaf.standard.serializer.StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer::StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer(Ljava/lang/String;)V"	"com.fasterxml.jackson.databind.ObjectMapper::configure(Lcom/fasterxml/jackson/databind/SerializationFeature;Z)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.thymeleaf:thymeleaf:3.0.12-SNAPSHOT"	"com.fasterxml.jackson.core:jackson-core:2.11.3"	"com.fasterxml.jackson.core.ObjectCodec"	"org.thymeleaf.standard.serializer.StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer::StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer(Ljava/lang/String;)V"	"com.fasterxml.jackson.databind.ObjectMapper::disable([Lcom/fasterxml/jackson/core/JsonGenerator$Feature;)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.thymeleaf:thymeleaf:3.0.12-SNAPSHOT"	"com.fasterxml.jackson.core:jackson-core:2.11.3"	"com.fasterxml.jackson.core.ObjectCodec"	"org.thymeleaf.standard.serializer.StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer::StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer(Ljava/lang/String;)V"	"com.fasterxml.jackson.databind.ObjectMapper::disable(Lcom/fasterxml/jackson/databind/SerializationFeature;)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.thymeleaf:thymeleaf:3.0.12-SNAPSHOT"	"com.fasterxml.jackson.core:jackson-core:2.11.3"	"com.fasterxml.jackson.core.ObjectCodec"	"org.thymeleaf.standard.serializer.StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer::StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer(Ljava/lang/String;)V"	"com.fasterxml.jackson.databind.ObjectMapper::enable([Lcom/fasterxml/jackson/core/JsonGenerator$Feature;)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.thymeleaf:thymeleaf:3.0.12-SNAPSHOT"	"com.fasterxml.jackson.core:jackson-core:2.11.3"	"com.fasterxml.jackson.core.ObjectCodec"	"org.thymeleaf.standard.serializer.StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer::StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer(Ljava/lang/String;)V"	"com.fasterxml.jackson.databind.ObjectMapper::registerModule(Lcom/fasterxml/jackson/databind/Module;)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
"org.thymeleaf:thymeleaf:3.0.12-SNAPSHOT"	"com.fasterxml.jackson.core:jackson-core:2.11.3"	"com.fasterxml.jackson.core.ObjectCodec"	"org.thymeleaf.standard.serializer.StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer::StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer(Ljava/lang/String;)V"	"com.fasterxml.jackson.databind.ObjectMapper::setDateFormat(Ljava/text/DateFormat;)Lcom/fasterxml/jackson/databind/ObjectMapper;"	"com.fasterxml.jackson.databind.ObjectMapper"	1
